X Y Z
282 228 936
283 228 936
284 228 936
285 228 936
280 229 935
281 229 935
282 229 936
283 229 936
284 229 936
285 229 936
286 229 937
287 229 937
280 230 935
281 230 935
282 230 936
283 230 936
284 230 936
285 230 936
286 230 937
287 230 937
280 231 935
281 231 935
282 231 936
283 231 936
284 231 937
285 231 936
286 231 937
287 231 938
288 231 938
280 232 935
281 232 935
282 232 936
283 232 936
284 232 936
285 232 937
286 232 937
287 232 938
288 232 938
280 233 934
281 233 935
282 233 935
283 233 936
284 233 936
285 233 936
286 233 937
287 233 937
288 233 938
289 233 938
280 234 934
281 234 935
282 234 935
283 234 936
284 234 936
285 234 936
286 234 937
287 234 938
288 234 938
289 234 938
280 235 934
281 235 935
282 235 935
283 235 936
284 235 936
285 235 937
286 235 937
287 235 938
288 235 938
289 235 938
280 236 934
281 236 935
282 236 935
283 236 936
284 236 936
285 236 937
286 236 938
287 236 938
288 236 939
289 236 939
280 237 935
281 237 935
282 237 936
283 237 937
284 237 937
285 237 938
286 237 938
287 237 939
288 237 939
289 237 940
280 238 935
281 238 935
282 238 936
283 238 937
284 238 937
285 238 938
286 238 938
287 238 939
288 238 939
289 238 940
280 239 935
281 239 936
282 239 936
283 239 937
284 239 937
285 239 938
286 239 938
287 239 939
288 239 939
280 240 936
281 240 936
282 240 937
283 240 937
284 240 938
285 240 938
286 240 938
287 240 939
288 240 939
280 241 936
281 241 936
282 241 937
283 241 937
284 241 938
285 241 938
286 241 938
287 241 939
288 241 939
280 242 936
281 242 936
282 242 936
283 242 937
284 242 937
285 242 938
286 242 938
287 242 938
288 242 938
280 243 935
281 243 936
282 243 936
283 243 936
284 243 937
285 243 937
286 243 938
287 243 938
288 243 938
280 244 935
281 244 935
282 244 935
283 244 936
284 244 936
285 244 936
286 244 936
287 244 936
288 244 936
280 245 935
281 245 935
282 245 935
283 245 935
284 245 935
285 245 935
286 245 935
287 245 934
288 245 935
281 246 934
282 246 934
283 246 934
284 246 934
285 246 934
286 246 934
287 246 934
282 247 934
283 247 934
284 247 934
285 247 934
286 247 934
