X Y Z
347 180 923
348 180 923
349 180 923
350 180 923
345 181 923
346 181 923
347 181 923
348 181 923
349 181 923
350 181 923
351 181 923
352 181 923
344 182 923
345 182 923
346 182 923
347 182 923
348 182 923
349 182 923
350 182 923
351 182 924
352 182 924
353 182 924
343 183 922
344 183 922
345 183 923
346 183 923
347 183 923
348 183 923
349 183 923
350 183 923
351 183 923
352 183 924
353 183 924
354 183 924
342 184 923
343 184 923
344 184 923
345 184 923
346 184 923
347 184 923
348 184 923
349 184 923
350 184 923
351 184 923
352 184 923
353 184 924
354 184 924
355 184 924
342 185 923
343 185 923
344 185 923
345 185 923
346 185 923
347 185 923
348 185 923
349 185 923
350 185 923
351 185 923
352 185 923
353 185 923
354 185 924
355 185 924
341 186 924
342 186 923
343 186 923
344 186 923
345 186 923
346 186 923
347 186 923
348 186 923
349 186 923
350 186 923
351 186 923
352 186 923
353 186 923
354 186 924
355 186 924
341 187 924
342 187 923
343 187 923
344 187 923
345 187 923
346 187 923
347 187 923
348 187 923
349 187 923
350 187 923
351 187 923
352 187 923
353 187 923
354 187 924
355 187 924
341 188 924
342 188 923
343 188 923
344 188 923
345 188 923
346 188 923
347 188 923
348 188 923
349 188 923
350 188 923
351 188 923
352 188 923
353 188 923
354 188 923
355 188 923
340 189 924
341 189 923
342 189 923
343 189 923
344 189 923
345 189 923
346 189 922
347 189 922
348 189 922
349 189 922
350 189 923
351 189 923
352 189 923
353 189 923
354 189 923
355 189 924
340 190 924
341 190 923
342 190 923
343 190 923
344 190 923
345 190 922
346 190 922
347 190 922
348 190 922
349 190 922
350 190 922
351 190 923
352 190 923
353 190 923
354 190 923
355 190 923
340 191 924
341 191 923
342 191 923
343 191 923
344 191 923
345 191 922
346 191 922
347 191 921
348 191 921
349 191 922
350 191 922
351 191 922
352 191 922
353 191 923
354 191 923
355 191 923
340 192 924
341 192 923
342 192 923
343 192 923
344 192 922
345 192 922
346 192 921
347 192 921
348 192 921
349 192 921
350 192 921
351 192 921
352 192 922
353 192 922
354 192 923
355 192 923
340 193 924
341 193 923
342 193 923
343 193 923
344 193 922
345 193 921
346 193 921
347 193 920
348 193 920
349 193 920
350 193 920
351 193 921
352 193 921
353 193 922
354 193 922
355 193 923
340 194 924
341 194 923
342 194 923
343 194 923
344 194 922
345 194 921
346 194 920
347 194 920
348 194 920
349 194 920
350 194 920
351 194 920
352 194 921
353 194 921
354 194 922
355 194 923
340 195 925
341 195 924
342 195 923
343 195 923
344 195 922
345 195 921
346 195 920
347 195 920
348 195 920
349 195 920
350 195 920
351 195 920
352 195 920
353 195 921
354 195 922
355 195 922
340 196 925
341 196 924
342 196 923
343 196 923
344 196 922
345 196 921
346 196 921
347 196 920
348 196 920
349 196 920
350 196 920
351 196 920
352 196 920
353 196 920
354 196 921
355 196 922
340 197 925
341 197 924
342 197 924
343 197 923
344 197 922
345 197 921
346 197 921
347 197 920
348 197 920
349 197 920
350 197 920
351 197 920
352 197 920
354 197 921
355 197 922
340 198 925
341 198 924
342 198 924
343 198 923
344 198 922
345 198 921
346 198 920
347 198 920
348 198 920
349 198 920
350 198 920
351 198 920
352 198 920
354 198 921
355 198 922
340 199 925
341 199 924
342 199 924
343 199 923
344 199 923
345 199 921
346 199 921
347 199 920
348 199 920
349 199 920
350 199 920
351 199 920
352 199 920
354 199 921
355 199 922
340 200 925
341 200 924
342 200 923
343 200 923
344 200 923
345 200 922
346 200 921
347 200 921
348 200 920
349 200 920
350 200 920
351 200 920
352 200 920
353 200 921
354 200 921
355 200 922
340 201 925
341 201 924
342 201 923
343 201 923
344 201 923
345 201 922
346 201 921
347 201 921
348 201 921
349 201 920
350 201 920
351 201 920
352 201 921
353 201 921
354 201 922
355 201 923
340 202 924
341 202 924
342 202 923
343 202 923
344 202 923
345 202 922
346 202 922
347 202 921
348 202 921
349 202 920
350 202 920
351 202 921
352 202 921
353 202 921
354 202 922
355 202 923
340 203 925
341 203 925
342 203 924
343 203 923
344 203 923
345 203 922
346 203 921
347 203 921
348 203 921
349 203 920
350 203 920
351 203 921
352 203 921
353 203 921
354 203 922
355 203 923
340 204 925
341 204 925
342 204 924
343 204 923
344 204 923
345 204 922
346 204 922
347 204 921
348 204 920
349 204 920
350 204 920
351 204 920
352 204 921
353 204 921
354 204 922
355 204 923
340 205 924
341 205 924
342 205 923
343 205 923
344 205 922
345 205 922
346 205 921
347 205 921
348 205 920
349 205 920
350 205 920
351 205 920
353 205 921
354 205 922
355 205 923
340 206 924
341 206 924
342 206 923
343 206 923
344 206 922
345 206 921
346 206 921
347 206 920
348 206 920
349 206 920
350 206 920
351 206 920
353 206 921
354 206 922
355 206 923
340 207 924
341 207 924
342 207 923
343 207 923
344 207 922
345 207 921
346 207 920
347 207 919
348 207 919
349 207 919
350 207 920
351 207 920
353 207 921
354 207 922
355 207 923
340 208 925
341 208 924
342 208 923
343 208 923
344 208 922
345 208 921
346 208 920
347 208 919
348 208 919
349 208 919
350 208 919
351 208 920
352 208 920
354 208 922
340 209 925
341 209 924
342 209 923
343 209 923
344 209 922
345 209 921
346 209 920
347 209 919
348 209 918
349 209 918
350 209 919
351 209 920
352 209 920
353 209 921
340 210 925
341 210 924
342 210 923
343 210 923
344 210 922
345 210 921
346 210 920
347 210 919
348 210 919
349 210 919
350 210 919
351 210 920
353 210 921
340 211 925
341 211 925
342 211 924
343 211 923
344 211 923
345 211 922
346 211 921
347 211 920
348 211 920
349 211 920
350 211 920
351 211 920
352 211 921
340 212 925
341 212 925
342 212 924
343 212 924
344 212 923
345 212 923
346 212 922
347 212 921
348 212 921
349 212 920
350 212 921
351 212 921
352 212 922
353 212 923
340 213 926
341 213 925
342 213 925
343 213 925
344 213 924
345 213 924
346 213 923
347 213 923
348 213 922
349 213 922
350 213 922
351 213 922
352 213 923
353 213 923
340 214 927
341 214 927
342 214 927
343 214 927
344 214 926
345 214 926
346 214 925
347 214 924
348 214 924
349 214 924
350 214 924
351 214 924
352 214 924
353 214 925
340 215 928
341 215 928
342 215 928
343 215 927
344 215 928
345 215 927
346 215 927
347 215 926
348 215 926
349 215 926
350 215 926
351 215 926
352 215 926
353 215 927
341 216 930
342 216 929
343 216 929
344 216 929
345 216 929
346 216 928
347 216 928
348 216 927
349 216 927
350 216 927
351 216 927
352 216 927
353 216 927
341 217 931
342 217 930
343 217 931
344 217 931
345 217 930
346 217 930
347 217 930
348 217 929
349 217 929
351 217 928
352 217 928
353 217 928
354 217 928
341 218 932
342 218 932
343 218 932
344 218 932
345 218 932
346 218 931
347 218 931
348 218 930
349 218 930
351 218 929
352 218 929
353 218 929
354 218 929
341 219 933
342 219 933
343 219 933
344 219 933
345 219 933
346 219 932
347 219 932
348 219 931
349 219 930
350 219 930
351 219 930
352 219 929
353 219 929
354 219 929
342 220 934
343 220 934
344 220 934
345 220 933
346 220 933
347 220 932
348 220 931
349 220 931
350 220 930
351 220 930
352 220 929
353 220 929
354 220 929
349 221 930
350 221 930
351 221 929
352 221 929
353 221 929
354 221 928
350 222 930
351 222 929
352 222 928
353 222 928
354 222 928
